run_id,scenario,firmware_file,function_addr,source_pc,target_pc,op,count,first_step,last_step,notes
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x8494,0x8495,RET,8,1053,1256,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x8495,0x6742,JZ,8,1054,1257,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x55A8,0x55AB,MOV,7,7,55,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x55AB,0x55AC,RL,7,8,56,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x55AC,0x55AD,LCALL,7,9,57,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x55D0,0x55A8,MOV,7,6,54,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x5609,0x55E1,MOV,7,110,350,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x5621,0x562E,INC,7,425,491,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x562F,0x561A,MOV,7,416,482,emulation_observed
packet_bridge_seeded_context_55AD_20260428T050616Z,packet_bridge_seeded_context,90CYE03_19_DKS.PZU,0x55AD,0x5648,0x5644,MOVX,7,506,530,emulation_observed
