branch,file,function_addr,evidence_type,score,confidence,role_candidate,basic_block_count,internal_block_count,incoming_lcalls,call_count,xdata_read_count,xdata_write_count,movc_count,conditional_branch_count,loop_like_score,bit_operation_count,immediate_hits,xdata_hits,related_calls,notes
RTOS_service,ppkp2001 90cye01.PZU,0x920C,polling_loop_candidate,5.920,medium,state_update_worker,1,0,2,4,5,3,0,0,14,0,,0x75A9;0x7638;0x7639;0x763A;0x7640,0x49D5;0x4A0F;0x53E6;0x90CD,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x758B,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,341,340,1,127,66,2,1,155,378,21,0x01;0x63;0x9F,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301B;0x31AD;0x34CD,0x7408;0x75B6;0x75EA;0x762C;0x763E;0x764C;0x7659;0x766A;0x7677;0x7690;0x769E;0x76AC,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x9A24,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,24,23,1,25,8,0,0,10,16,4,,0x66C2;0x7627;0x762A;0x762D;0x762E,0x8F5C;0x8F74;0x9A75;0x9AC6;0x9ADF;0x9C99,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0xA3FD,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,154,153,1,70,5,0,1,77,194,22,0x01;0xA0,0x6408;0x66E8;0x67C0;0x67C5,0x8F8C;0x8FAF;0x90D1;0x939D;0xA3F0;0xA439;0xA4B9;0xA4CE;0xA4D8;0xA54A;0xA55F;0xA56D,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0xAB62,common_mash_dispatcher_candidate,5.900,low,dispatcher_or_router,41,40,1,39,11,2,0,21,30,6,0x01,0x6408;0x6423;0x6433;0x66C3;0x66C6;0x66EA;0x75B1;0x78E2;0x78F1,0x4228;0x44F1;0x45FF;0x6699;0x6717;0x677E;0x67FE;0x685A;0x68D1;0x758B;0x7C5D;0x7EDA,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0xA833,common_mash_dispatcher_candidate,5.810,low,dispatcher_or_router,36,35,1,19,3,0,0,12,40,7,0x01;0xA0,0x642F;0x647B;0x78E1,0x8F8C;0x90D1;0xA86E;0xA8E0;0xA8F1;0xA8FC;0xA90E;0xA920;0xA932;0xA944;0xA950;0xA95F,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0xA99A,common_mash_dispatcher_candidate,5.810,low,dispatcher_or_router,36,35,1,19,3,0,0,12,40,7,0x01;0xA0,0x643F;0x647C;0x78E1,0x8F8C;0x90D1;0xA9D5;0xAA47;0xAA58;0xAA63;0xAA75;0xAA87;0xAA99;0xAAAB;0xAAB7;0xAAC6,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x6BB7,polling_loop_candidate,5.740,medium,dispatcher_or_router,11,10,1,13,22,5,0,4,11,1,,0x75A7;0x75AA;0x75AB;0x75AC;0xBBA3;0xBFA3,0x50A6;0x6C3D;0x7420;0x8F8C;0x8FA5;0x9134;0x9143;0x916D;0x9179;0x91A5;0x91BB;0x91EB,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x485A,common_mash_dispatcher_candidate,5.630,low,dispatcher_or_router,37,36,1,17,0,0,0,19,76,4,0x01,,0x49D5;0x4A0F;0x8F8C,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x7C5D,polling_loop_candidate,5.620,medium,dispatcher_or_router,11,10,1,4,9,6,0,7,13,5,,0x3000;0x6419;0x641C;0x641D;0x641E;0x6482;0x6483;0x66E6;0x66E7;0x66EA,0x49DF;0x65DF;0x6623;0x9104,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0xA3FD,packet_export_candidate,5.600,medium,dispatcher_or_router,154,153,1,70,5,0,1,77,194,22,0x01;0xA0,0x6408;0x66E8;0x67C0;0x67C5,0x8F8C;0x8FAF;0x90D1;0x939D;0xA3F0;0xA439;0xA4B9;0xA4CE;0xA4D8;0xA54A;0xA55F;0xA56D,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2001 90cye01.PZU,0x9B12,common_mash_dispatcher_candidate,5.540,low,dispatcher_or_router,35,34,1,16,12,1,0,16,26,6,0x01,0x6587;0x6588;0x66C1;0x66C2;0x75B1,0x9B2C;0x9B45;0x9B5F;0x9BCE;0x9BD4;0x9BE2;0x9C0F;0x9C3C;0x9C4E;0x9C72,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x44F1,polling_loop_candidate,5.360,medium,dispatcher_or_router,11,10,1,12,6,5,1,6,10,1,,0x66E8;0x66E9;0x66EB;0x75A7;0x75A9;0x762E,0x452A;0x454A;0x457D;0x49D5;0x4A0F;0x53E6;0x6BB7;0x8F8C;0x8F96;0x90C5;0xA3FD,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x685A,common_mash_dispatcher_candidate,5.360,low,dispatcher_or_router,26,25,1,14,0,0,0,13,33,1,0x01,,0x6869;0x6884;0x6897;0x68BF;0x8F8C;0x8FAF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x4228,common_mash_dispatcher_candidate,5.270,low,dispatcher_or_router,61,60,1,13,5,0,1,27,63,3,0x01,0x66E8;0x66EA;0x67C5;0x67E4;0x78E4,0x42A6;0x42A8;0x42AD;0x42B9;0x42D7;0x4317;0x8F8C;0x8FAF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x4358,common_mash_dispatcher_candidate,5.270,low,dispatcher_or_router,23,22,3,13,3,8,0,2,19,5,0x01,0x0001;0x6408;0x646E;0x66E8;0x66E9;0x66EA;0x66EB;0x67EA;0x759D;0x75A9;0x78E4,0x43FC;0x498F;0x6BA4;0x8F8C;0x9134;0x9143;0x916D;0x920C;0x9275,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x4A3B,common_mash_dispatcher_candidate,5.270,low,dispatcher_or_router,28,27,2,13,0,0,0,13,32,0,0x01;0xA0,,0x8F8C;0x8F9F;0x8FAF;0x905D;0x90BF,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x53E6,common_mash_dispatcher_candidate,5.270,low,dispatcher_or_router,17,16,2,13,144,36,1,4,20,2,0xA0,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x6421;0x6423;0x6433;0x647F;0x6480;0x66E8,0x4365;0x4755;0x4781;0x49DF;0x4A3B;0x543D;0x90C5;0x90E0;0x9134;0x9143;0x916D;0x919E,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x758B,address_range_candidate,5.200,medium,dispatcher_or_router,341,340,1,127,66,2,1,155,378,21,0x01;0x63;0x9F,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301B;0x31AD;0x34CD,0x7408;0x75B6;0x75EA;0x762C;0x763E;0x764C;0x7659;0x766A;0x7677;0x7690;0x769E;0x76AC,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2001 90cye01.PZU,0x464B,common_mash_dispatcher_candidate,5.090,low,dispatcher_or_router,27,26,1,11,4,5,0,9,30,0,0x01;0x63,0x0001;0x63F5;0x6420;0x6464;0x75AA;0x78E5;0x78ED;0xFF89,0x46DB;0x4755;0x47EF;0x485A;0x498F;0x4A2C;0x4A3B;0x4F87;0x6BA4;0x920C;0xAC66,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x6BB7,common_mash_dispatcher_candidate,5.070,low,dispatcher_or_router,11,10,1,13,22,5,0,4,11,1,,0x75A7;0x75AA;0x75AB;0x75AC;0xBBA3;0xBFA3,0x50A6;0x6C3D;0x7420;0x8F8C;0x8FA5;0x9134;0x9143;0x916D;0x9179;0x91A5;0x91BB;0x91EB,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x53E6,packet_export_candidate,5.040,medium,dispatcher_or_router,17,16,2,13,144,36,1,4,20,2,0xA0,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x6421;0x6423;0x6433;0x647F;0x6480;0x66E8,0x4365;0x4755;0x4781;0x49DF;0x4A3B;0x543D;0x90C5;0x90E0;0x9134;0x9143;0x916D;0x919E,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2001 90cye01.PZU,0x47EF,common_mash_dispatcher_candidate,5.000,low,dispatcher_or_router,19,18,1,10,0,1,0,11,28,0,0x01,0x6480,0x47AD;0x47D2;0x4855;0x8F8C,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x9275,polling_loop_candidate,4.960,medium,dispatcher_or_router,6,5,1,7,0,0,0,3,10,5,,,0x8F8C;0x90D1;0x92C5;0x93BC,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x4358,led_control_candidate,4.950,medium,dispatcher_or_router,23,22,3,13,3,8,0,2,19,5,0x01,0x0001;0x6408;0x646E;0x66E8;0x66E9;0x66EA;0x66EB;0x67EA;0x759D;0x75A9;0x78E4,0x43FC;0x498F;0x6BA4;0x8F8C;0x9134;0x9143;0x916D;0x920C;0x9275,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x758B,led_control_candidate,4.900,medium,dispatcher_or_router,341,340,1,127,66,2,1,155,378,21,0x01;0x63;0x9F,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301B;0x31AD;0x34CD,0x7408;0x75B6;0x75EA;0x762C;0x763E;0x764C;0x7659;0x766A;0x7677;0x7690;0x769E;0x76AC,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x8FAF,common_mash_dispatcher_candidate,4.820,low,dispatcher_or_router,15,14,14,8,4,0,0,7,23,0,0x01,0x75AA;0x75AB,0x90A7,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x44F1,common_mash_dispatcher_candidate,4.780,low,dispatcher_or_router,11,10,1,12,6,5,1,6,10,1,,0x66E8;0x66E9;0x66EB;0x75A7;0x75A9;0x762E,0x452A;0x454A;0x457D;0x49D5;0x4A0F;0x53E6;0x6BB7;0x8F8C;0x8F96;0x90C5;0xA3FD,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x905D,common_mash_dispatcher_candidate,4.730,low,dispatcher_or_router,16,15,1,7,0,0,0,7,21,0,0x01,,0x90A7,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x939D,common_mash_dispatcher_candidate,4.640,low,dispatcher_or_router,14,13,1,6,0,0,1,6,15,0,0x01,,0x6B59;0x8F8C;0x93F4;0x93FB,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x67FE,polling_loop_candidate,4.580,medium,dispatcher_or_router,13,12,1,6,0,0,0,7,9,2,,,0x6811;0x6832;0x6B59;0x8F8C;0x90D1,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x4100,common_mash_dispatcher_candidate,4.550,low,dispatcher_or_router,12,11,0,5,1,0,0,4,29,6,,0x0030,0x4112;0x4127;0x415F,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x464B,address_range_candidate,4.400,medium,dispatcher_or_router,27,26,1,11,4,5,0,9,30,0,0x01;0x63,0x0001;0x63F5;0x6420;0x6464;0x75AA;0x78E5;0x78ED;0xFF89,0x46DB;0x4755;0x47EF;0x485A;0x498F;0x4A2C;0x4A3B;0x4F87;0x6BA4;0x920C;0xAC66,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2001 90cye01.PZU,0x4A3B,address_range_candidate,4.400,medium,dispatcher_or_router,28,27,2,13,0,0,0,13,32,0,0x01;0xA0,,0x8F8C;0x8F9F;0x8FAF;0x905D;0x90BF,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2001 90cye01.PZU,0xA3FD,address_range_candidate,4.400,medium,dispatcher_or_router,154,153,1,70,5,0,1,77,194,22,0x01;0xA0,0x6408;0x66E8;0x67C0;0x67C5,0x8F8C;0x8FAF;0x90D1;0x939D;0xA3F0;0xA439;0xA4B9;0xA4CE;0xA4D8;0xA54A;0xA55F;0xA56D,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2001 90cye01.PZU,0xA833,address_range_candidate,4.400,medium,dispatcher_or_router,36,35,1,19,3,0,0,12,40,7,0x01;0xA0,0x642F;0x647B;0x78E1,0x8F8C;0x90D1;0xA86E;0xA8E0;0xA8F1;0xA8FC;0xA90E;0xA920;0xA932;0xA944;0xA950;0xA95F,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2001 90cye01.PZU,0xA99A,address_range_candidate,4.400,medium,dispatcher_or_router,36,35,1,19,3,0,0,12,40,7,0x01;0xA0,0x643F;0x647C;0x78E1,0x8F8C;0x90D1;0xA9D5;0xAA47;0xAA58;0xAA63;0xAA75;0xAA87;0xAA99;0xAAAB;0xAAB7;0xAAC6,address-range immediates + conditionals near loop-like control
RTOS_service,ppkp2001 90cye01.PZU,0x7C5D,led_control_candidate,4.350,medium,dispatcher_or_router,11,10,1,4,9,6,0,7,13,5,,0x3000;0x6419;0x641C;0x641D;0x641E;0x6482;0x6483;0x66E6;0x66E7;0x66EA,0x49DF;0x65DF;0x6623;0x9104,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x9275,common_mash_dispatcher_candidate,4.330,low,dispatcher_or_router,6,5,1,7,0,0,0,3,10,5,,,0x8F8C;0x90D1;0x92C5;0x93BC,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x53E6,led_control_candidate,4.200,medium,dispatcher_or_router,17,16,2,13,144,36,1,4,20,2,0xA0,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x6421;0x6423;0x6433;0x647F;0x6480;0x66E8,0x4365;0x4755;0x4781;0x49DF;0x4A3B;0x543D;0x90C5;0x90E0;0x9134;0x9143;0x916D;0x919E,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x49A8,polling_loop_candidate,4.120,medium,dispatcher_or_router,6,5,2,4,1,0,0,2,8,0,0x01,0x0030,0x49B5;0x8F8C,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x677E,polling_loop_candidate,4.040,medium,state_update_worker,13,12,1,3,8,4,0,8,8,4,0x01,0x0001;0x6477;0x6478;0x6479;0x647A;0x67C4;0x67C5,0x67BF;0x67F4,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x67FE,common_mash_dispatcher_candidate,4.040,low,dispatcher_or_router,13,12,1,6,0,0,0,7,9,2,,,0x6811;0x6832;0x6B59;0x8F8C;0x90D1,common dispatcher candidate for MASH/address-loop
RTOS_service,ppkp2001 90cye01.PZU,0x4358,event_queue_candidate,3.800,low,dispatcher_or_router,23,22,3,13,3,8,0,2,19,5,0x01,0x0001;0x6408;0x646E;0x66E8;0x66E9;0x66EA;0x66EB;0x67EA;0x759D;0x75A9;0x78E4,0x43FC;0x498F;0x6BA4;0x8F8C;0x9134;0x9143;0x916D;0x920C;0x9275,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x53E6,event_queue_candidate,3.800,low,dispatcher_or_router,17,16,2,13,144,36,1,4,20,2,0xA0,0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x6421;0x6423;0x6433;0x647F;0x6480;0x66E8,0x4365;0x4755;0x4781;0x49DF;0x4A3B;0x543D;0x90C5;0x90E0;0x9134;0x9143;0x916D;0x919E,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0xAB62,packet_export_candidate,3.800,low,dispatcher_or_router,41,40,1,39,11,2,0,21,30,6,0x01,0x6408;0x6423;0x6433;0x66C3;0x66C6;0x66EA;0x75B1;0x78E2;0x78F1,0x4228;0x44F1;0x45FF;0x6699;0x6717;0x677E;0x67FE;0x685A;0x68D1;0x758B;0x7C5D;0x7EDA,packet export integration via global packet pipeline overlap
RTOS_service,ppkp2001 90cye01.PZU,0x9407,alarm_fault_status_candidate,3.730,low,state_update_worker,12,11,1,2,36,7,0,6,12,0,0x01,0x0A76;0x0C82;0x53A3;0x6480;0x66C4;0x66C6;0x66C7;0x66E4;0x66E8;0x66EA;0x759C;0x75AA,0x9418,state/fault candidate: XDATA writes + conditional updates
RTOS_service,ppkp2001 90cye01.PZU,0x758B,event_queue_candidate,3.600,low,dispatcher_or_router,341,340,1,127,66,2,1,155,378,21,0x01;0x63;0x9F,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301B;0x31AD;0x34CD,0x7408;0x75B6;0x75EA;0x762C;0x763E;0x764C;0x7659;0x766A;0x7677;0x7690;0x769E;0x76AC,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0xAB62,event_queue_candidate,3.600,low,dispatcher_or_router,41,40,1,39,11,2,0,21,30,6,0x01,0x6408;0x6423;0x6433;0x66C3;0x66C6;0x66EA;0x75B1;0x78E2;0x78F1,0x4228;0x44F1;0x45FF;0x6699;0x6717;0x677E;0x67FE;0x685A;0x68D1;0x758B;0x7C5D;0x7EDA,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x677E,led_control_candidate,3.500,low,state_update_worker,13,12,1,3,8,4,0,8,8,4,0x01,0x0001;0x6477;0x6478;0x6479;0x647A;0x67C4;0x67C5,0x67BF;0x67F4,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x4755,polling_loop_candidate,3.440,low,unknown,4,3,2,3,0,0,0,2,6,0,,,0x47AD;0x47D2;0x8F8C,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x4781,polling_loop_candidate,3.440,low,unknown,3,2,1,3,0,0,0,2,6,0,,,0x47AD;0x47D2;0x8F8C,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0xAB62,led_control_candidate,3.400,low,dispatcher_or_router,41,40,1,39,11,2,0,21,30,6,0x01,0x6408;0x6423;0x6433;0x66C3;0x66C6;0x66EA;0x75B1;0x78E2;0x78F1,0x4228;0x44F1;0x45FF;0x6699;0x6717;0x677E;0x67FE;0x685A;0x68D1;0x758B;0x7C5D;0x7EDA,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x6BB7,event_queue_candidate,3.350,low,dispatcher_or_router,11,10,1,13,22,5,0,4,11,1,,0x75A7;0x75AA;0x75AB;0x75AC;0xBBA3;0xBFA3,0x50A6;0x6C3D;0x7420;0x8F8C;0x8FA5;0x9134;0x9143;0x916D;0x9179;0x91A5;0x91BB;0x91EB,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x44F1,event_queue_candidate,3.250,low,dispatcher_or_router,11,10,1,12,6,5,1,6,10,1,,0x66E8;0x66E9;0x66EB;0x75A7;0x75A9;0x762E,0x452A;0x454A;0x457D;0x49D5;0x4A0F;0x53E6;0x6BB7;0x8F8C;0x8F96;0x90C5;0xA3FD,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x464B,event_queue_candidate,3.150,low,dispatcher_or_router,27,26,1,11,4,5,0,9,30,0,0x01;0x63,0x0001;0x63F5;0x6420;0x6464;0x75AA;0x78E5;0x78ED;0xFF89,0x46DB;0x4755;0x47EF;0x485A;0x498F;0x4A2C;0x4A3B;0x4F87;0x6BA4;0x920C;0xAC66,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x677E,alarm_fault_status_candidate,3.140,low,state_update_worker,13,12,1,3,8,4,0,8,8,4,0x01,0x0001;0x6477;0x6478;0x6479;0x647A;0x67C4;0x67C5,0x67BF;0x67F4,state/fault candidate: XDATA writes + conditional updates
RTOS_service,ppkp2001 90cye01.PZU,0x9B12,led_control_candidate,3.100,low,dispatcher_or_router,35,34,1,16,12,1,0,16,26,6,0x01,0x6587;0x6588;0x66C1;0x66C2;0x75B1,0x9B2C;0x9B45;0x9B5F;0x9BCE;0x9BD4;0x9BE2;0x9C0F;0x9C3C;0x9C4E;0x9C72,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x9B12,event_queue_candidate,3.050,low,dispatcher_or_router,35,34,1,16,12,1,0,16,26,6,0x01,0x6587;0x6588;0x66C1;0x66C2;0x75B1,0x9B2C;0x9B45;0x9B5F;0x9BCE;0x9BD4;0x9BE2;0x9C0F;0x9C3C;0x9C4E;0x9C72,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x4F87,led_control_candidate,2.950,low,state_update_worker,4,3,1,7,33,3,0,1,5,3,,0x6408;0x66E8;0x66EA;0x75A5;0x75A6;0x75A7;0x75A8;0x75AA;0x75AD;0x78E3;0x78E7;0x78E9,0x4434;0x9134;0x9143;0x916D;0x9179;0x919E;0x91A5,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0xA39F,led_control_candidate,2.900,low,unknown,13,12,1,2,4,2,0,6,12,4,,0x642F;0x643F;0x646E,0xA3BC;0xA3E4,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x41E8,led_control_candidate,2.650,low,unknown,8,7,1,3,1,2,0,3,5,3,0x01,0x66EA;0x759D;0x78F1,0x4687;0xAB9B,bit operations with XDATA writes (LED/control hypothesis)
RTOS_service,ppkp2001 90cye01.PZU,0x7C5D,event_queue_candidate,2.600,low,dispatcher_or_router,11,10,1,4,9,6,0,7,13,5,,0x3000;0x6419;0x641C;0x641D;0x641E;0x6482;0x6483;0x66E6;0x66E7;0x66EA,0x49DF;0x65DF;0x6623;0x9104,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x677E,isolator_status_candidate,2.500,low,state_update_worker,13,12,1,3,8,4,0,8,8,4,0x01,0x0001;0x6477;0x6478;0x6479;0x647A;0x67C4;0x67C5,0x67BF;0x67F4,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
RTOS_service,ppkp2001 90cye01.PZU,0x47EF,event_queue_candidate,2.450,low,dispatcher_or_router,19,18,1,10,0,1,0,11,28,0,0x01,0x6480,0x47AD;0x47D2;0x4855;0x8F8C,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x4F87,event_queue_candidate,2.450,low,state_update_worker,4,3,1,7,33,3,0,1,5,3,,0x6408;0x66E8;0x66EA;0x75A5;0x75A6;0x75A7;0x75A8;0x75AA;0x75AD;0x78E3;0x78E7;0x78E9,0x4434;0x9134;0x9143;0x916D;0x9179;0x919E;0x91A5,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0x4F87,isolator_status_candidate,2.150,hypothesis,state_update_worker,4,3,1,7,33,3,0,1,5,3,,0x6408;0x66E8;0x66EA;0x75A5;0x75A6;0x75A7;0x75A8;0x75AA;0x75AD;0x78E3;0x78E7;0x78E9,0x4434;0x9134;0x9143;0x916D;0x9179;0x919E;0x91A5,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
RTOS_service,ppkp2001 90cye01.PZU,0x920C,event_queue_candidate,2.150,hypothesis,state_update_worker,1,0,2,4,5,3,0,0,14,0,,0x75A9;0x7638;0x7639;0x763A;0x7640,0x49D5;0x4A0F;0x53E6;0x90CD,event-queue candidate based on call density + state writes
RTOS_service,ppkp2001 90cye01.PZU,0xA39F,isolator_status_candidate,2.100,hypothesis,unknown,13,12,1,2,4,2,0,6,12,4,,0x642F;0x643F;0x646E,0xA3BC;0xA3E4,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
RTOS_service,ppkp2001 90cye01.PZU,0x41E8,isolator_status_candidate,1.950,hypothesis,unknown,8,7,1,3,1,2,0,3,5,3,0x01,0x66EA;0x759D;0x78F1,0x4687;0xAB9B,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
RTOS_service,ppkp2001 90cye01.PZU,0x4434,isolator_status_candidate,1.650,hypothesis,unknown,3,2,1,0,9,2,0,1,1,1,,0x6408;0x6419;0x641A;0x641B;0x641C;0x641D;0x641E;0x641F;0x66EB,,"isolator-status hypothesis (bit flags + XDATA flags), no direct marker"
RTOS_service,ppkp2012 a01.PZU,0x6C3B,polling_loop_candidate,7.200,medium,dispatcher_or_router,36,35,1,32,20,5,0,16,43,2,,0x75AA;0x75AD;0x75AE;0x75AF,0x5108;0x6CC1;0x741D;0x7445;0x7458;0x7476;0x748F;0x95B0;0x95C9;0x9848;0x9857;0x9881,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2012 a01.PZU,0x75F7,polling_loop_candidate,7.200,medium,dispatcher_or_router,262,261,1,91,87,1,1,109,263,18,0x01;0x63,0x3010;0x3012;0x3013;0x3014;0x3015;0x3016;0x3017;0x3018;0x3019;0x301A;0x301B;0x301C,0x7408;0x75F0;0x761C;0x766D;0x76AF;0x76BE;0x76CC;0x76D9;0x76EA;0x76F7;0x7708;0x7715,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2012 a01.PZU,0xA0EF,polling_loop_candidate,7.200,medium,dispatcher_or_router,24,23,1,25,8,0,0,10,16,4,,0x66B9;0x762A;0x762D;0x7630;0x7631,0x9580;0x9598;0xA140;0xA191;0xA1AA;0xA364,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2012 a01.PZU,0xAB52,polling_loop_candidate,7.200,medium,dispatcher_or_router,154,153,1,75,5,0,1,77,198,32,0x01;0xA0,0x6408;0x66EB;0x67C3;0x67CC,0x95B0;0x95D3;0x97E5;0x9AE5;0xAB45;0xAB8E;0xAC0E;0xAC23;0xAC2D;0xAC9F;0xACB4;0xACC2,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2012 a01.PZU,0xB606,polling_loop_candidate,7.200,medium,dispatcher_or_router,41,40,1,46,11,4,0,21,30,6,0x01,0x6408;0x6423;0x6433;0x6443;0x6453;0x66BA;0x66BD;0x66ED;0x75B4;0x7A65;0x7A74,0x4228;0x44FE;0x460C;0x6734;0x6739;0x673E;0x6743;0x67C4;0x6844;0x68BE;0x6935;0x75F7,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2012 a01.PZU,0xAFF7,polling_loop_candidate,7.120,medium,dispatcher_or_router,36,35,1,19,3,0,0,12,40,7,0x01;0xA0,0x642F;0x6470;0x7A64,0x95B0;0x97E5;0xB032;0xB0A4;0xB0B5;0xB0C0;0xB0D2;0xB0E4;0xB0F6;0xB108;0xB114;0xB123,loop-heavy function with repeated calls (polling hypothesis)
RTOS_service,ppkp2012 a01.PZU,0xB15E,polling_loop_candidate,7.120,medium,dispatcher_or_router,36,35,1,19,3,0,0,12,40,7,0x01;0xA0,0x643F;0x6471;0x7A64,0x95B0;0x97E5;0xB199;0xB20B;0xB21C;0xB227;0xB239;0xB24B;0xB25D;0xB26F;0xB27B;0xB28A,loop-heavy function with repeated calls (polling hypothesis)
