file,branch,code_addr,opcode_hex,mnemonic,operands,length,target_addr,fallthrough_addr,is_reachable,source,confidence
A03_26.PZU,A03_A04,0x8959,B4 08 00,CJNE,"A,#0x08,+0",3,0x895C,0x895C,True,flow,high
A03_26.PZU,A03_A04,0x895C,40 07,JC,+7,2,0x8965,0x895E,True,flow,high
A03_26.PZU,A03_A04,0x895E,90 32 99,MOV,"DPTR,#0x3299",3,,0x8961,True,flow,high
A03_26.PZU,A03_A04,0x8961,E4,UNK,,1,,0x8962,True,flow,medium
A03_26.PZU,A03_A04,0x8962,F0,MOVX,"@DPTR,A",1,,0x8963,True,flow,high
A03_26.PZU,A03_A04,0x8963,80 06,SJMP,+6,2,0x896B,,True,flow,high
A03_26.PZU,A03_A04,0x896B,90 32 98,MOV,"DPTR,#0x3298",3,,0x896E,True,flow,high
A03_26.PZU,A03_A04,0x896E,E0,MOVX,"A,@DPTR",1,,0x896F,True,flow,high
A03_26.PZU,A03_A04,0x896F,C2 E7,CLR,0xE7,2,,0x8971,True,flow,high
A03_26.PZU,A03_A04,0x8971,F0,MOVX,"@DPTR,A",1,,0x8972,True,flow,high
A03_26.PZU,A03_A04,0x8972,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x6B58,F5 F0,MOV,"0xF0,A",2,,0x6B5A,True,flow,high
A03_26.PZU,A03_A04,0x6B5A,90 00 01,MOV,"DPTR,#0x0001",3,,0x6B5D,True,flow,high
A03_26.PZU,A03_A04,0x6B5D,E0,MOVX,"A,@DPTR",1,,0x6B5E,True,flow,high
A03_26.PZU,A03_A04,0x6B5E,C3,UNK,,1,,0x6B5F,True,flow,medium
A03_26.PZU,A03_A04,0x6B5F,95 F0,UNK,,2,,0x6B61,True,flow,medium
A03_26.PZU,A03_A04,0x6B61,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x871F,90 4D BA,MOV,"DPTR,#0x4DBA",3,,0x8722,True,flow,high
A03_26.PZU,A03_A04,0x8722,E0,MOVX,"A,@DPTR",1,,0x8723,True,flow,high
A03_26.PZU,A03_A04,0x8723,B5 F0 EA,CJNE,"A,0xF0,-22",3,0x8710,0x8726,True,flow,high
A03_26.PZU,A03_A04,0x8726,FC,MOV,"R4,A",1,,0x8727,True,flow,high
A03_26.PZU,A03_A04,0x8727,90 4D BB,MOV,"DPTR,#0x4DBB",3,,0x872A,True,flow,high
A03_26.PZU,A03_A04,0x872A,E0,MOVX,"A,@DPTR",1,,0x872B,True,flow,high
A03_26.PZU,A03_A04,0x872B,12 6B 58,LCALL,0x6B58,3,0x6B58,0x872E,True,flow,high
A03_26.PZU,A03_A04,0x872E,B4 64 00,CJNE,"A,#0x64,+0",3,0x8731,0x8731,True,flow,high
A03_26.PZU,A03_A04,0x8731,40 05,JC,+5,2,0x8738,0x8733,True,flow,high
A03_26.PZU,A03_A04,0x8733,90 34 16,MOV,"DPTR,#0x3416",3,,0x8736,True,flow,high
A03_26.PZU,A03_A04,0x8736,EC,MOV,"A,R4",1,,0x8737,True,flow,high
A03_26.PZU,A03_A04,0x8737,F0,MOVX,"@DPTR,A",1,,0x8738,True,flow,high
A03_26.PZU,A03_A04,0x8738,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x6D5C,E0,MOVX,"A,@DPTR",1,,0x6D5D,True,flow,high
A03_26.PZU,A03_A04,0x9428,E4,UNK,,1,,0x9429,True,flow,medium
A03_26.PZU,A03_A04,0x9429,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x7953,90 4F CE,MOV,"DPTR,#0x4FCE",3,,0x7956,True,flow,high
A03_26.PZU,A03_A04,0x7956,74 99,MOV,"A,#0x99",2,,0x7958,True,flow,high
A03_26.PZU,A03_A04,0x7958,F0,MOVX,"@DPTR,A",1,,0x7959,True,flow,high
A03_26.PZU,A03_A04,0x7959,90 79 6C,MOV,"DPTR,#0x796C",3,,0x795C,True,flow,high
A03_26.PZU,A03_A04,0x795C,12 67 D9,LCALL,0x67D9,3,0x67D9,0x795F,True,flow,high
A03_26.PZU,A03_A04,0x795F,90 6E 0E,MOV,"DPTR,#0x6E0E",3,,0x7962,True,flow,high
A03_26.PZU,A03_A04,0x7962,12 67 CA,LCALL,0x67CA,3,0x67CA,0x7965,True,flow,high
A03_26.PZU,A03_A04,0x7965,90 32 93,MOV,"DPTR,#0x3293",3,,0x7968,True,flow,high
A03_26.PZU,A03_A04,0x7968,E0,MOVX,"A,@DPTR",1,,0x7969,True,flow,high
A03_26.PZU,A03_A04,0x7969,02 79 DE,LJMP,0x79DE,3,0x79DE,,True,flow,high
A03_26.PZU,A03_A04,0x708A,23,UNK,,1,,0x708B,True,flow,medium
A03_26.PZU,A03_A04,0x708B,F5 F0,MOV,"0xF0,A",2,,0x708D,True,flow,high
A03_26.PZU,A03_A04,0x708D,93,MOVC,"A,@A+DPTR",1,,0x708E,True,flow,high
A03_26.PZU,A03_A04,0x708E,C0 E0,UNK,,2,,0x7090,True,flow,medium
A03_26.PZU,A03_A04,0x7090,E5 F0,MOV,"A,0xF0",2,,0x7092,True,flow,high
A03_26.PZU,A03_A04,0x7092,04,UNK,,1,,0x7093,True,flow,medium
A03_26.PZU,A03_A04,0x7093,93,MOVC,"A,@A+DPTR",1,,0x7094,True,flow,high
A03_26.PZU,A03_A04,0x7094,F5 82,MOV,"0x82,A",2,,0x7096,True,flow,high
A03_26.PZU,A03_A04,0x7096,D0 83,UNK,,2,,0x7098,True,flow,medium
A03_26.PZU,A03_A04,0x7098,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x8741,90 7F F4,MOV,"DPTR,#0x7FF4",3,,0x8744,True,flow,high
A03_26.PZU,A03_A04,0x8744,E0,MOVX,"A,@DPTR",1,,0x8745,True,flow,high
A03_26.PZU,A03_A04,0x8745,90 7F F2,MOV,"DPTR,#0x7FF2",3,,0x8748,True,flow,high
A03_26.PZU,A03_A04,0x8748,F0,MOVX,"@DPTR,A",1,,0x8749,True,flow,high
A03_26.PZU,A03_A04,0x8749,12 6D 83,LCALL,0x6D83,3,0x6D83,0x874C,True,flow,high
A03_26.PZU,A03_A04,0x874C,12 68 3F,LCALL,0x683F,3,0x683F,0x874F,True,flow,high
A03_26.PZU,A03_A04,0x874F,12 6D 88,LCALL,0x6D88,3,0x6D88,0x8752,True,flow,high
A03_26.PZU,A03_A04,0x8752,12 69 4E,LCALL,0x694E,3,0x694E,0x8755,True,flow,high
A03_26.PZU,A03_A04,0x8755,12 6D 83,LCALL,0x6D83,3,0x6D83,0x8758,True,flow,high
A03_26.PZU,A03_A04,0x8758,74 08,MOV,"A,#0x08",2,,0x875A,True,flow,high
A03_26.PZU,A03_A04,0x875A,12 6D 2E,LCALL,0x6D2E,3,0x6D2E,0x875D,True,flow,high
A03_26.PZU,A03_A04,0x875D,12 68 3F,LCALL,0x683F,3,0x683F,0x8760,True,flow,high
A03_26.PZU,A03_A04,0x8760,12 6D 88,LCALL,0x6D88,3,0x6D88,0x8763,True,flow,high
A03_26.PZU,A03_A04,0x8763,74 08,MOV,"A,#0x08",2,,0x8765,True,flow,high
A03_26.PZU,A03_A04,0x8765,12 6D 2E,LCALL,0x6D2E,3,0x6D2E,0x8768,True,flow,high
A03_26.PZU,A03_A04,0x8768,12 69 4E,LCALL,0x694E,3,0x694E,0x876B,True,flow,high
A03_26.PZU,A03_A04,0x898C,30 F0 0C,JNB,"0xF0,+12",3,0x899B,0x898F,True,flow,high
A03_26.PZU,A03_A04,0x898F,12 89 FE,LCALL,0x89FE,3,0x89FE,0x8992,True,flow,high
A03_26.PZU,A03_A04,0x8992,90 32 98,MOV,"DPTR,#0x3298",3,,0x8995,True,flow,high
A03_26.PZU,A03_A04,0x8995,E0,MOVX,"A,@DPTR",1,,0x8996,True,flow,high
A03_26.PZU,A03_A04,0x8996,C2 E0,CLR,0xE0,2,,0x8998,True,flow,high
A03_26.PZU,A03_A04,0x8998,F0,MOVX,"@DPTR,A",1,,0x8999,True,flow,high
A03_26.PZU,A03_A04,0x8999,80 45,SJMP,+69,2,0x89E0,,True,flow,high
A03_26.PZU,A03_A04,0x89A1,30 F1 0C,JNB,"0xF1,+12",3,0x89B0,0x89A4,True,flow,high
A03_26.PZU,A03_A04,0x89A4,12 8A 16,LCALL,0x8A16,3,0x8A16,0x89A7,True,flow,high
A03_26.PZU,A03_A04,0x89A7,90 32 98,MOV,"DPTR,#0x3298",3,,0x89AA,True,flow,high
A03_26.PZU,A03_A04,0x89AA,E0,MOVX,"A,@DPTR",1,,0x89AB,True,flow,high
A03_26.PZU,A03_A04,0x89AB,C2 E1,CLR,0xE1,2,,0x89AD,True,flow,high
A03_26.PZU,A03_A04,0x89AD,F0,MOVX,"@DPTR,A",1,,0x89AE,True,flow,high
A03_26.PZU,A03_A04,0x89AE,80 30,SJMP,+48,2,0x89E0,,True,flow,high
A03_26.PZU,A03_A04,0x89B6,30 F2 0C,JNB,"0xF2,+12",3,0x89C5,0x89B9,True,flow,high
A03_26.PZU,A03_A04,0x89B9,12 8A 2E,LCALL,0x8A2E,3,0x8A2E,0x89BC,True,flow,high
A03_26.PZU,A03_A04,0x89BC,90 32 98,MOV,"DPTR,#0x3298",3,,0x89BF,True,flow,high
A03_26.PZU,A03_A04,0x89BF,E0,MOVX,"A,@DPTR",1,,0x89C0,True,flow,high
A03_26.PZU,A03_A04,0x89C0,C2 E2,CLR,0xE2,2,,0x89C2,True,flow,high
A03_26.PZU,A03_A04,0x89C2,F0,MOVX,"@DPTR,A",1,,0x89C3,True,flow,high
A03_26.PZU,A03_A04,0x89C3,80 1B,SJMP,+27,2,0x89E0,,True,flow,high
A03_26.PZU,A03_A04,0x89CB,30 F3 0C,JNB,"0xF3,+12",3,0x89DA,0x89CE,True,flow,high
A03_26.PZU,A03_A04,0x89CE,12 8A 42,LCALL,0x8A42,3,0x8A42,0x89D1,True,flow,high
A03_26.PZU,A03_A04,0x89D1,90 32 98,MOV,"DPTR,#0x3298",3,,0x89D4,True,flow,high
A03_26.PZU,A03_A04,0x89D4,E0,MOVX,"A,@DPTR",1,,0x89D5,True,flow,high
A03_26.PZU,A03_A04,0x89D5,C2 E3,CLR,0xE3,2,,0x89D7,True,flow,high
A03_26.PZU,A03_A04,0x89D7,F0,MOVX,"@DPTR,A",1,,0x89D8,True,flow,high
A03_26.PZU,A03_A04,0x89D8,80 06,SJMP,+6,2,0x89E0,,True,flow,high
A03_26.PZU,A03_A04,0x89DA,90 32 99,MOV,"DPTR,#0x3299",3,,0x89DD,True,flow,high
A03_26.PZU,A03_A04,0x89DD,E4,UNK,,1,,0x89DE,True,flow,medium
A03_26.PZU,A03_A04,0x89DE,F0,MOVX,"@DPTR,A",1,,0x89DF,True,flow,high
A03_26.PZU,A03_A04,0x89DF,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x8A5E,90 4F D3,MOV,"DPTR,#0x4FD3",3,,0x8A61,True,flow,high
A03_26.PZU,A03_A04,0x8A61,EA,MOV,"A,R2",1,,0x8A62,True,flow,high
A03_26.PZU,A03_A04,0x8A62,F0,MOVX,"@DPTR,A",1,,0x8A63,True,flow,high
A03_26.PZU,A03_A04,0x8A63,A3,INC,DPTR,1,,0x8A64,True,flow,high
A03_26.PZU,A03_A04,0x8A64,E0,MOVX,"A,@DPTR",1,,0x8A65,True,flow,high
A03_26.PZU,A03_A04,0x8A65,C2 E7,CLR,0xE7,2,,0x8A67,True,flow,high
A03_26.PZU,A03_A04,0x8A67,F0,MOVX,"@DPTR,A",1,,0x8A68,True,flow,high
A03_26.PZU,A03_A04,0x8A68,A3,INC,DPTR,1,,0x8A69,True,flow,high
A03_26.PZU,A03_A04,0x8A69,74 11,MOV,"A,#0x11",2,,0x8A6B,True,flow,high
A03_26.PZU,A03_A04,0x8A6B,F0,MOVX,"@DPTR,A",1,,0x8A6C,True,flow,high
A03_26.PZU,A03_A04,0x8A6C,A3,INC,DPTR,1,,0x8A6D,True,flow,high
A03_26.PZU,A03_A04,0x8A6D,A3,INC,DPTR,1,,0x8A6E,True,flow,high
A03_26.PZU,A03_A04,0x8A6E,EB,MOV,"A,R3",1,,0x8A6F,True,flow,high
A03_26.PZU,A03_A04,0x8A6F,F0,MOVX,"@DPTR,A",1,,0x8A70,True,flow,high
A03_26.PZU,A03_A04,0x8A70,A3,INC,DPTR,1,,0x8A71,True,flow,high
A03_26.PZU,A03_A04,0x8A71,EC,MOV,"A,R4",1,,0x8A72,True,flow,high
A03_26.PZU,A03_A04,0x8A72,F0,MOVX,"@DPTR,A",1,,0x8A73,True,flow,high
A03_26.PZU,A03_A04,0x8A73,A3,INC,DPTR,1,,0x8A74,True,flow,high
A03_26.PZU,A03_A04,0x8A74,ED,MOV,"A,R5",1,,0x8A75,True,flow,high
A03_26.PZU,A03_A04,0x8A75,F0,MOVX,"@DPTR,A",1,,0x8A76,True,flow,high
A03_26.PZU,A03_A04,0x8A76,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x8965,90 32 99,MOV,"DPTR,#0x3299",3,,0x8968,True,flow,high
A03_26.PZU,A03_A04,0x8968,E0,MOVX,"A,@DPTR",1,,0x8969,True,flow,high
A03_26.PZU,A03_A04,0x8969,23,UNK,,1,,0x896A,True,flow,medium
A03_26.PZU,A03_A04,0x896A,F0,MOVX,"@DPTR,A",1,,0x896B,True,flow,high
A03_26.PZU,A03_A04,0x79DE,90 4D BC,MOV,"DPTR,#0x4DBC",3,,0x79E1,True,flow,high
A03_26.PZU,A03_A04,0x79E1,12 69 A3,LCALL,0x69A3,3,0x69A3,0x79E4,True,flow,high
A03_26.PZU,A03_A04,0x79E4,60 EE,JZ,-18,2,0x79D4,0x79E6,True,flow,high
A03_26.PZU,A03_A04,0x79E6,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x899B,90 32 99,MOV,"DPTR,#0x3299",3,,0x899E,True,flow,high
A03_26.PZU,A03_A04,0x899E,74 02,MOV,"A,#0x02",2,,0x89A0,True,flow,high
A03_26.PZU,A03_A04,0x89A0,F0,MOVX,"@DPTR,A",1,,0x89A1,True,flow,high
A03_26.PZU,A03_A04,0x89FE,7A 20,MOV,"R2,#0x20",2,,0x8A00,True,flow,high
A03_26.PZU,A03_A04,0x8A00,7B 09,MOV,"R3,#0x09",2,,0x8A02,True,flow,high
A03_26.PZU,A03_A04,0x8A02,7C 00,MOV,"R4,#0x00",2,,0x8A04,True,flow,high
A03_26.PZU,A03_A04,0x8A04,7D 30,MOV,"R5,#0x30",2,,0x8A06,True,flow,high
A03_26.PZU,A03_A04,0x8A06,12 8A 5E,LCALL,0x8A5E,3,0x8A5E,0x8A09,True,flow,high
A03_26.PZU,A03_A04,0x8A09,90 31 10,MOV,"DPTR,#0x3110",3,,0x8A0C,True,flow,high
A03_26.PZU,A03_A04,0x8A0C,7E 4F,MOV,"R6,#0x4F",2,,0x8A0E,True,flow,high
A03_26.PZU,A03_A04,0x8A0E,7F DA,MOV,"R7,#0xDA",2,,0x8A10,True,flow,high
A03_26.PZU,A03_A04,0x8A10,75 F0 20,MOV,"0xF0,#0x20",3,,0x8A13,True,flow,high
A03_26.PZU,A03_A04,0x8A13,02 6B 22,LJMP,0x6B22,3,0x6B22,,True,flow,high
A03_26.PZU,A03_A04,0x89B0,90 32 99,MOV,"DPTR,#0x3299",3,,0x89B3,True,flow,high
A03_26.PZU,A03_A04,0x89B3,74 04,MOV,"A,#0x04",2,,0x89B5,True,flow,high
A03_26.PZU,A03_A04,0x89B5,F0,MOVX,"@DPTR,A",1,,0x89B6,True,flow,high
A03_26.PZU,A03_A04,0x8A16,7A 20,MOV,"R2,#0x20",2,,0x8A18,True,flow,high
A03_26.PZU,A03_A04,0x8A18,7B 09,MOV,"R3,#0x09",2,,0x8A1A,True,flow,high
A03_26.PZU,A03_A04,0x8A1A,7C 00,MOV,"R4,#0x00",2,,0x8A1C,True,flow,high
A03_26.PZU,A03_A04,0x8A1C,7D 48,MOV,"R5,#0x48",2,,0x8A1E,True,flow,high
A03_26.PZU,A03_A04,0x8A1E,12 8A 5E,LCALL,0x8A5E,3,0x8A5E,0x8A21,True,flow,high
A03_26.PZU,A03_A04,0x8A21,90 31 28,MOV,"DPTR,#0x3128",3,,0x8A24,True,flow,high
A03_26.PZU,A03_A04,0x8A24,7E 4F,MOV,"R6,#0x4F",2,,0x8A26,True,flow,high
A03_26.PZU,A03_A04,0x8A26,7F DA,MOV,"R7,#0xDA",2,,0x8A28,True,flow,high
A03_26.PZU,A03_A04,0x8A28,75 F0 20,MOV,"0xF0,#0x20",3,,0x8A2B,True,flow,high
A03_26.PZU,A03_A04,0x8A2B,02 6B 22,LJMP,0x6B22,3,0x6B22,,True,flow,high
A03_26.PZU,A03_A04,0x89C5,90 32 99,MOV,"DPTR,#0x3299",3,,0x89C8,True,flow,high
A03_26.PZU,A03_A04,0x89C8,74 08,MOV,"A,#0x08",2,,0x89CA,True,flow,high
A03_26.PZU,A03_A04,0x89CA,F0,MOVX,"@DPTR,A",1,,0x89CB,True,flow,high
A03_26.PZU,A03_A04,0x8A2E,7A 09,MOV,"R2,#0x09",2,,0x8A30,True,flow,high
A03_26.PZU,A03_A04,0x8A30,7B 09,MOV,"R3,#0x09",2,,0x8A32,True,flow,high
A03_26.PZU,A03_A04,0x8A32,7C 00,MOV,"R4,#0x00",2,,0x8A34,True,flow,high
A03_26.PZU,A03_A04,0x8A34,7D 25,MOV,"R5,#0x25",2,,0x8A36,True,flow,high
A03_26.PZU,A03_A04,0x8A36,12 8A 5E,LCALL,0x8A5E,3,0x8A5E,0x8A39,True,flow,high
A03_26.PZU,A03_A04,0x8A39,90 32 9B,MOV,"DPTR,#0x329B",3,,0x8A3C,True,flow,high
A03_26.PZU,A03_A04,0x8A3C,E0,MOVX,"A,@DPTR",1,,0x8A3D,True,flow,high
A03_26.PZU,A03_A04,0x8A3D,90 4F DA,MOV,"DPTR,#0x4FDA",3,,0x8A40,True,flow,high
A03_26.PZU,A03_A04,0x8A40,F0,MOVX,"@DPTR,A",1,,0x8A41,True,flow,high
A03_26.PZU,A03_A04,0x8A41,22,RET,,1,,,True,flow,high
A03_26.PZU,A03_A04,0x8A42,7A 0C,MOV,"R2,#0x0C",2,,0x8A44,True,flow,high
A03_26.PZU,A03_A04,0x8A44,7B 09,MOV,"R3,#0x09",2,,0x8A46,True,flow,high
A03_26.PZU,A03_A04,0x8A46,7C 00,MOV,"R4,#0x00",2,,0x8A48,True,flow,high
A03_26.PZU,A03_A04,0x8A48,7D 78,MOV,"R5,#0x78",2,,0x8A4A,True,flow,high
A03_26.PZU,A03_A04,0x8A4A,12 8A 5E,LCALL,0x8A5E,3,0x8A5E,0x8A4D,True,flow,high
A03_26.PZU,A03_A04,0x8A4D,A3,INC,DPTR,1,,0x8A4E,True,flow,high
A03_26.PZU,A03_A04,0x8A4E,74 01,MOV,"A,#0x01",2,,0x8A50,True,flow,high
A03_26.PZU,A03_A04,0x8A50,F0,MOVX,"@DPTR,A",1,,0x8A51,True,flow,high
A03_26.PZU,A03_A04,0x8A51,90 31 50,MOV,"DPTR,#0x3150",3,,0x8A54,True,flow,high
A03_26.PZU,A03_A04,0x8A54,7E 4F,MOV,"R6,#0x4F",2,,0x8A56,True,flow,high
A03_26.PZU,A03_A04,0x8A56,7F DB,MOV,"R7,#0xDB",2,,0x8A58,True,flow,high
A03_26.PZU,A03_A04,0x8A58,75 F0 03,MOV,"0xF0,#0x03",3,,0x8A5B,True,flow,high
A03_26.PZU,A03_A04,0x8A5B,02 6B 22,LJMP,0x6B22,3,0x6B22,,True,flow,high
A03_26.PZU,A03_A04,0x79D4,90 32 93,MOV,"DPTR,#0x3293",3,,0x79D7,True,flow,high
A03_26.PZU,A03_A04,0x79D7,E0,MOVX,"A,@DPTR",1,,0x79D8,True,flow,high
A03_26.PZU,A03_A04,0x79D8,04,UNK,,1,,0x79D9,True,flow,medium
A03_26.PZU,A03_A04,0x79D9,B4 F0 01,CJNE,"A,#0xF0,+1",3,0x79DD,0x79DC,True,flow,high
A03_26.PZU,A03_A04,0x79DC,E4,UNK,,1,,0x79DD,True,flow,medium
A03_26.PZU,A03_A04,0x79DD,F0,MOVX,"@DPTR,A",1,,0x79DE,True,flow,high
A04_28.PZU,A03_A04,0x4100,75 4E E2,MOV,"0x4E,#0xE2",3,,0x4103,True,entry_vector,high
A04_28.PZU,A03_A04,0x4103,75 4F 2E,MOV,"0x4F,#0x2E",3,,0x4106,True,flow,high
A04_28.PZU,A03_A04,0x4106,90 00 30,MOV,"DPTR,#0x0030",3,,0x4109,True,flow,high
A04_28.PZU,A03_A04,0x4109,E0,MOVX,"A,@DPTR",1,,0x410A,True,flow,high
A04_28.PZU,A03_A04,0x410A,FF,MOV,"R7,A",1,,0x410B,True,flow,high
A04_28.PZU,A03_A04,0x410B,A3,INC,DPTR,1,,0x410C,True,flow,high
A04_28.PZU,A03_A04,0x410C,E0,MOVX,"A,@DPTR",1,,0x410D,True,flow,high
A04_28.PZU,A03_A04,0x410D,FE,MOV,"R6,A",1,,0x410E,True,flow,high
A04_28.PZU,A03_A04,0x410E,8E 83,UNK,,2,,0x4110,True,flow,medium
A04_28.PZU,A03_A04,0x4110,8F 82,UNK,,2,,0x4112,True,flow,medium
A04_28.PZU,A03_A04,0x4112,E0,MOVX,"A,@DPTR",1,,0x4113,True,flow,high
A04_28.PZU,A03_A04,0x4113,B4 FF 03,CJNE,"A,#0xFF,+3",3,0x4119,0x4116,True,flow,high
A04_28.PZU,A03_A04,0x4116,02 41 5F,LJMP,0x415F,3,0x415F,,True,flow,high
A04_28.PZU,A03_A04,0x4176,90 00 35,MOV,"DPTR,#0x0035",3,,0x4179,True,entry_vector,high
A04_28.PZU,A03_A04,0x4179,E0,MOVX,"A,@DPTR",1,,0x417A,True,flow,high
A04_28.PZU,A03_A04,0x417A,54 0F,ANL,"A,#0x0F",2,,0x417C,True,flow,high
A04_28.PZU,A03_A04,0x417C,F5 F0,MOV,"0xF0,A",2,,0x417E,True,flow,high
A04_28.PZU,A03_A04,0x417E,A3,INC,DPTR,1,,0x417F,True,flow,high
A04_28.PZU,A03_A04,0x417F,E0,MOVX,"A,@DPTR",1,,0x4180,True,flow,high
A04_28.PZU,A03_A04,0x4180,54 0F,ANL,"A,#0x0F",2,,0x4182,True,flow,high
A04_28.PZU,A03_A04,0x4182,23,UNK,,1,,0x4183,True,flow,medium
A04_28.PZU,A03_A04,0x4183,C3,UNK,,1,,0x4184,True,flow,medium
A04_28.PZU,A03_A04,0x4184,95 F0,UNK,,2,,0x4186,True,flow,medium
A04_28.PZU,A03_A04,0x4186,40 47,JC,+71,2,0x41CF,0x4188,True,flow,high
A04_28.PZU,A03_A04,0x4188,C2 00,CLR,0x00,2,,0x418A,True,flow,high
A04_28.PZU,A03_A04,0x418A,90 2F 25,MOV,"DPTR,#0x2F25",3,,0x418D,True,flow,high
A04_28.PZU,A03_A04,0x418D,E0,MOVX,"A,@DPTR",1,,0x418E,True,flow,high
A04_28.PZU,A03_A04,0x418E,24 C8,ADD,"A,#0xC8",2,,0x4190,True,flow,high
A04_28.PZU,A03_A04,0x4190,FF,MOV,"R7,A",1,,0x4191,True,flow,high
A04_28.PZU,A03_A04,0x4191,90 2F 24,MOV,"DPTR,#0x2F24",3,,0x4194,True,flow,high
A04_28.PZU,A03_A04,0x4194,E0,MOVX,"A,@DPTR",1,,0x4195,True,flow,high
A04_28.PZU,A03_A04,0x4195,34 00,ADDC,"A,#0x00",2,,0x4197,True,flow,high
A04_28.PZU,A03_A04,0x4197,FE,MOV,"R6,A",1,,0x4198,True,flow,high
A04_28.PZU,A03_A04,0x4198,C3,UNK,,1,,0x4199,True,flow,medium
A04_28.PZU,A03_A04,0x4199,EF,MOV,"A,R7",1,,0x419A,True,flow,high
A04_28.PZU,A03_A04,0x419A,94 E8,SUBB,"A,#0xE8",2,,0x419C,True,flow,high
A04_28.PZU,A03_A04,0x419C,FD,MOV,"R5,A",1,,0x419D,True,flow,high
A04_28.PZU,A03_A04,0x419D,EE,MOV,"A,R6",1,,0x419E,True,flow,high
A04_28.PZU,A03_A04,0x419E,94 03,SUBB,"A,#0x03",2,,0x41A0,True,flow,high
A04_28.PZU,A03_A04,0x41A0,FC,MOV,"R4,A",1,,0x41A1,True,flow,high
A04_28.PZU,A03_A04,0x41A1,50 0F,JNC,+15,2,0x41B2,0x41A3,True,flow,high
A04_28.PZU,A03_A04,0x41A3,90 2F 24,MOV,"DPTR,#0x2F24",3,,0x41A6,True,flow,high
A04_28.PZU,A03_A04,0x41A6,C2 AF,CLR,0xAF,2,,0x41A8,True,flow,high
A04_28.PZU,A03_A04,0x41A8,EE,MOV,"A,R6",1,,0x41A9,True,flow,high
A04_28.PZU,A03_A04,0x41A9,F0,MOVX,"@DPTR,A",1,,0x41AA,True,flow,high
A04_28.PZU,A03_A04,0x41AA,A3,INC,DPTR,1,,0x41AB,True,flow,high
A04_28.PZU,A03_A04,0x41AB,EF,MOV,"A,R7",1,,0x41AC,True,flow,high
A04_28.PZU,A03_A04,0x41AC,F0,MOVX,"@DPTR,A",1,,0x41AD,True,flow,high
A04_28.PZU,A03_A04,0x41AD,D2 AF,SETB,0xAF,2,,0x41AF,True,flow,high
A04_28.PZU,A03_A04,0x41AF,02 41 CD,LJMP,0x41CD,3,0x41CD,,True,flow,high
A04_28.PZU,A03_A04,0x41D0,12 41 E8,LCALL,0x41E8,3,0x41E8,0x41D3,True,entry_vector,high
A04_28.PZU,A03_A04,0x41D3,90 00 35,MOV,"DPTR,#0x0035",3,,0x41D6,True,flow,high
A04_28.PZU,A03_A04,0x41D6,E0,MOVX,"A,@DPTR",1,,0x41D7,True,flow,high
A04_28.PZU,A03_A04,0x41D7,54 0F,ANL,"A,#0x0F",2,,0x41D9,True,flow,high
A04_28.PZU,A03_A04,0x41D9,F5 F0,MOV,"0xF0,A",2,,0x41DB,True,flow,high
A04_28.PZU,A03_A04,0x41DB,A3,INC,DPTR,1,,0x41DC,True,flow,high
A04_28.PZU,A03_A04,0x41DC,E0,MOVX,"A,@DPTR",1,,0x41DD,True,flow,high
A04_28.PZU,A03_A04,0x41DD,54 0F,ANL,"A,#0x0F",2,,0x41DF,True,flow,high
A04_28.PZU,A03_A04,0x41DF,23,UNK,,1,,0x41E0,True,flow,medium
A04_28.PZU,A03_A04,0x41E0,C3,UNK,,1,,0x41E1,True,flow,medium
A04_28.PZU,A03_A04,0x41E1,95 F0,UNK,,2,,0x41E3,True,flow,medium
A04_28.PZU,A03_A04,0x41E3,40 02,JC,+2,2,0x41E7,0x41E5,True,flow,high
A04_28.PZU,A03_A04,0x41E5,C2 01,CLR,0x01,2,,0x41E7,True,flow,high
A04_28.PZU,A03_A04,0x41E7,22,RET,,1,,,True,flow,high
A04_28.PZU,A03_A04,0x492E,90 00 35,MOV,"DPTR,#0x0035",3,,0x4931,True,entry_vector,high
A04_28.PZU,A03_A04,0x4931,E0,MOVX,"A,@DPTR",1,,0x4932,True,flow,high
A04_28.PZU,A03_A04,0x4932,54 0F,ANL,"A,#0x0F",2,,0x4934,True,flow,high
A04_28.PZU,A03_A04,0x4934,F5 F0,MOV,"0xF0,A",2,,0x4936,True,flow,high
A04_28.PZU,A03_A04,0x4936,A3,INC,DPTR,1,,0x4937,True,flow,high
A04_28.PZU,A03_A04,0x4937,E0,MOVX,"A,@DPTR",1,,0x4938,True,flow,high
A04_28.PZU,A03_A04,0x4938,54 0F,ANL,"A,#0x0F",2,,0x493A,True,flow,high
A04_28.PZU,A03_A04,0x493A,23,UNK,,1,,0x493B,True,flow,medium
A04_28.PZU,A03_A04,0x493B,C3,UNK,,1,,0x493C,True,flow,medium
